"aktuelle Probe"	"17"
"Einspannlänge"	832.756	"mm"
"Messlänge"	"nicht bekannt"
"Probenbreite b0"	11.4	"mm"
"Probendicke a0"	0.2	"mm"
"Prüfgeschwindigkeit"	150	"mm/min"
"Vorkraft"	0.2	"N"
"Weg nach Bruch"	5	"mm"
"E-Modul"	1127.12	"N/mm²"
"Dehnung bei Fmax"	306.402	"%"
"Dehnung bei Bruch"	309.236	"%"
"obere Streckgrenze"	"nicht bekannt"
"Kraftmaximum"	37.9483	"N/mm²"
"Bruchkraft"	"nicht bekannt"
"Geschwindigkeit E-Modul"	1	"%L0/min"
"Datum"	"20.02.2008"
"Prüfzeit"	"Standardweg"	"Standardkraft"	"Dehnung"	"Traverse abs."
"s"	"mm"	"N"	"%"	"mm"
296.81	187.696	74.3176	234.62	972.871
296.83	187.709	74.3195	234.637	972.884
296.85	187.722	74.3273	234.652	972.897
296.87	187.735	74.323	234.669	972.91
296.89	187.75	74.3247	234.687	972.925
296.91	187.764	74.3314	234.705	972.939
296.93	187.777	74.327	234.721	972.952
296.95	187.789	74.323	234.736	972.964
296.97	187.801	74.3311	234.752	972.976
296.99	187.815	74.3251	234.769	972.99
297.01	187.83	74.3259	234.787	973.005
297.03	187.843	74.3346	234.804	973.018
297.05	187.855	74.3357	234.819	973.03
297.07	187.869	74.338	234.836	973.044
297.09	187.883	74.3487	234.854	973.058
297.11	187.897	74.3474	234.871	973.072
297.13	187.91	74.3477	234.887	973.085
297.15	187.922	74.3545	234.902	973.097
297.17	187.935	74.3529	234.919	973.11
297.19	187.949	74.351	234.936	973.124
297.21	187.963	74.3601	234.954	973.138
297.23	187.976	74.3571	234.97	973.151
297.25	187.989	74.3585	234.986	973.164
297.27	188.002	74.3657	235.002	973.177
297.29	188.016	74.3648	235.02	973.191
297.31	188.03	74.3645	235.038	973.205
297.33	188.043	74.3736	235.054	973.218
297.35	188.056	74.3701	235.069	973.231
297.37	188.069	74.3693	235.086	973.244
297.39	188.083	74.3798	235.103	973.258
297.41	188.096	74.3759	235.12	973.271
297.43	188.109	74.3767	235.136	973.284
297.45	188.122	74.3878	235.152	973.297
297.47	188.135	74.3871	235.169	973.31
297.49	188.15	74.3858	235.187	973.325
297.51	188.164	74.3932	235.205	973.339
297.53	188.177	74.3919	235.221	973.352
297.55	188.189	74.3899	235.236	973.364
297.57	188.201	74.3955	235.252	973.376
297.59	188.215	74.3958	235.269	973.39
297.61	188.23	74.3977	235.287	973.405
297.63	188.243	74.4082	235.304	973.418
297.65	188.255	74.4059	235.319	973.43
297.67	188.269	74.4112	235.336	973.444
297.69	188.283	74.4173	235.354	973.458
297.71	188.297	74.4149	235.371	973.472
297.73	188.309	74.4126	235.387	973.484
297.75	188.322	74.4207	235.402	973.497
297.77	188.335	74.419	235.419	973.51
297.79	188.349	74.4173	235.436	973.524
297.81	188.363	74.4272	235.454	973.538
297.83	188.376	74.425	235.47	973.551
297.85	188.389	74.424	235.486	973.564
297.87	188.402	74.4336	235.502	973.577
297.89	188.416	74.4325	235.52	973.591
297.91	188.43	74.4334	235.538	973.605
297.93	188.443	74.441	235.554	973.618
297.95	188.456	74.445	235.569	973.631
297.97	188.468	74.4417	235.586	973.643
297.99	188.483	74.4524	235.603	973.658
298.01	188.496	74.4483	235.62	973.671
298.03	188.509	74.4491	235.637	973.684
298.05	188.522	74.4565	235.652	973.697
298.07	188.535	74.456	235.669	973.71
298.09	188.55	74.4549	235.687	973.725
298.11	188.564	74.4652	235.705	973.739
298.13	188.577	74.4629	235.721	973.752
298.15	188.589	74.4582	235.736	973.764
298.17	188.601	74.4621	235.752	973.776
298.19	188.615	74.4598	235.769	973.79
298.21	188.63	74.4584	235.787	973.805
298.23	188.643	74.4679	235.804	973.818
298.25	188.655	74.4684	235.819	973.83
298.27	188.669	74.4707	235.836	973.844
298.29	188.683	74.4765	235.854	973.858
298.31	188.697	74.4745	235.871	973.872
298.33	188.709	74.4742	235.887	973.884
298.35	188.722	74.4806	235.902	973.897
298.37	188.735	74.4808	235.918	973.91
298.39	188.749	74.4806	235.936	973.924
298.41	188.763	74.491	235.954	973.938
298.43	188.776	74.4899	235.97	973.951
298.45	188.789	74.4891	235.986	973.964
298.47	188.802	74.5013	236.002	973.977
298.49	188.816	74.5016	236.02	973.991
298.51	188.83	74.5033	236.038	974.005
298.53	188.843	74.509	236.054	974.018
298.55	188.856	74.5112	236.07	974.031
298.57	188.868	74.508	236.086	974.043
298.59	188.882	74.516	236.103	974.057
298.61	188.896	74.5124	236.12	974.071
298.63	188.909	74.5165	236.137	974.084
298.65	188.922	74.5243	236.152	974.097
298.67	188.935	74.5199	236.169	974.11
298.69	188.95	74.5243	236.187	974.125
298.71	188.964	74.5315	236.205	974.139
298.73	188.977	74.5297	236.221	974.152
298.75	188.989	74.5275	236.236	974.164
298.77	189.001	74.5364	236.252	974.176
298.79	189.015	74.5326	236.269	974.19
298.81	189.03	74.5333	236.287	974.205
298.83	189.043	74.5417	236.304	974.218
298.85	189.055	74.5428	236.319	974.23
298.87	189.069	74.5456	236.336	974.244
298.89	189.083	74.5538	236.354	974.258
298.91	189.097	74.5524	236.371	974.272
298.93	189.11	74.5532	236.387	974.285
298.95	189.122	74.5608	236.402	974.297
298.97	189.135	74.5615	236.419	974.31
298.99	189.149	74.5615	236.436	974.324
299.01	189.163	74.5727	236.454	974.338
299.03	189.176	74.5701	236.47	974.351
299.05	189.189	74.5715	236.486	974.364
299.07	189.202	74.5789	236.502	974.377
299.09	189.216	74.5798	236.52	974.391
299.11	189.23	74.5798	236.538	974.405
299.13	189.243	74.587	236.554	974.418
299.15	189.256	74.5865	236.569	974.431
299.17	189.268	74.5842	236.586	974.443
299.19	189.283	74.5905	236.603	974.458
299.21	189.296	74.5872	236.62	974.471
299.23	189.309	74.5923	236.637	974.484
299.25	189.322	74.6016	236.652	974.497
299.27	189.335	74.6016	236.669	974.51
299.29	189.35	74.6069	236.687	974.525
299.31	189.364	74.616	236.705	974.539
299.33	189.377	74.6096	236.721	974.552
299.35	189.389	74.6072	236.736	974.564
299.37	189.401	74.6157	236.752	974.576
299.39	189.415	74.6108	236.769	974.59
299.41	189.43	74.611	236.787	974.605
299.43	189.443	74.622	236.804	974.618
299.45	189.455	74.6223	236.819	974.63
299.47	189.469	74.6243	236.836	974.644
299.49	189.483	74.632	236.854	974.658
299.51	189.497	74.632	236.871	974.672
299.53	189.51	74.6323	236.887	974.685
299.55	189.522	74.6415	236.902	974.697
299.57	189.535	74.6417	236.919	974.71
299.59	189.549	74.6414	236.936	974.724
299.61	189.563	74.6519	236.954	974.738
299.63	189.576	74.6502	236.97	974.751
299.65	189.589	74.6506	236.986	974.764
299.67	189.602	74.6572	237.002	974.777
299.69	189.616	74.6591	237.02	974.791
299.71	189.63	74.661	237.038	974.805
299.73	189.643	74.6693	237.054	974.818
299.75	189.656	74.6693	237.069	974.831
299.77	189.668	74.6693	237.086	974.843
299.79	189.682	74.6773	237.103	974.857
299.81	189.696	74.673	237.12	974.871
299.83	189.709	74.6773	237.137	974.884
299.85	189.722	74.6879	237.152	974.897
299.87	189.735	74.6871	237.169	974.91
299.89	189.75	74.6904	237.187	974.925
299.91	189.764	74.7005	237.205	974.939
299.93	189.777	74.6969	237.221	974.952
299.95	189.789	74.6956	237.236	974.964
299.97	189.801	74.7059	237.252	974.976
299.99	189.815	74.7012	237.269	974.99
300.01	189.83	74.7009	237.287	975.005
300.03	189.843	74.7119	237.304	975.018
300.05	189.855	74.71	237.319	975.03
300.07	189.869	74.7099	237.336	975.044
300.09	189.883	74.7201	237.354	975.058
300.11	189.897	74.7199	237.371	975.072
300.13	189.91	74.7199	237.387	975.085
300.15	189.922	74.7276	237.402	975.097
300.17	189.935	74.729	237.419	975.11
300.19	189.949	74.7288	237.436	975.124
300.21	189.963	74.7393	237.454	975.138
300.23	189.976	74.7371	237.47	975.151
300.25	189.989	74.7414	237.486	975.164
300.27	190.002	74.7497	237.502	975.177
300.29	190.016	74.7512	237.52	975.191
300.31	190.03	74.7514	237.538	975.205
300.33	190.043	74.7613	237.554	975.218
300.35	190.056	74.7589	237.569	975.231
300.37	190.068	74.7573	237.585	975.243
300.39	190.082	74.766	237.603	975.257
300.41	190.096	74.761	237.62	975.271
300.43	190.109	74.7616	237.637	975.284
300.45	190.122	74.7697	237.652	975.297
300.47	190.135	74.7672	237.669	975.31
300.49	190.15	74.7672	237.687	975.325
300.51	190.164	74.7771	237.705	975.339
300.53	190.177	74.7744	237.721	975.352
300.55	190.189	74.7711	237.736	975.364
300.57	190.201	74.7812	237.752	975.376
300.59	190.215	74.7794	237.769	975.39
300.61	190.23	74.7805	237.787	975.405
300.63	190.243	74.7901	237.804	975.418
300.65	190.255	74.7935	237.819	975.43
300.67	190.269	74.792	237.836	975.444
300.69	190.283	74.7993	237.854	975.458
300.71	190.297	74.7975	237.871	975.472
300.73	190.31	74.7954	237.887	975.485
300.75	190.322	74.8031	237.902	975.497
300.77	190.335	74.8033	237.919	975.51
300.79	190.349	74.8036	237.936	975.524
300.81	190.363	74.8141	237.954	975.538
300.83	190.376	74.8147	237.97	975.551
300.85	190.389	74.8133	237.986	975.564
300.87	190.402	74.8233	238.002	975.577
300.89	190.416	74.8211	238.02	975.591
300.91	190.43	74.8183	238.038	975.605
300.93	190.443	74.8263	238.054	975.618
300.95	190.456	74.8241	238.069	975.631
300.97	190.468	74.8218	238.086	975.643
300.99	190.482	74.8324	238.103	975.657
301.01	190.496	74.8293	238.12	975.671
301.03	190.509	74.8279	238.137	975.684
301.05	190.522	74.8382	238.152	975.697
301.07	190.535	74.8371	238.169	975.71
301.09	190.55	74.8334	238.187	975.725
301.11	190.564	74.8432	238.205	975.739
301.13	190.577	74.8431	238.221	975.752
301.15	190.589	74.8409	238.236	975.764
301.17	190.601	74.8468	238.252	975.776
301.19	190.615	74.8525	238.269	975.79
301.21	190.63	74.8511	238.287	975.805
301.23	190.643	74.8573	238.304	975.818
301.25	190.655	74.8601	238.319	975.83
301.27	190.669	74.8584	238.336	975.844
301.29	190.683	74.8622	238.354	975.858
301.31	190.697	74.86	238.371	975.872
301.33	190.71	74.8612	238.387	975.885
301.35	190.722	74.8636	238.402	975.897
301.37	190.735	74.868	238.418	975.91
301.39	190.749	74.8639	238.436	975.924
301.41	190.763	74.8752	238.454	975.938
301.43	190.776	74.876	238.47	975.951
301.45	190.789	74.8747	238.486	975.964
301.47	190.802	74.8865	238.502	975.977
301.49	190.816	74.8868	238.52	975.991
301.51	190.83	74.8865	238.538	976.005
301.53	190.843	74.8931	238.554	976.018
301.55	190.855	74.8943	238.569	976.03
301.57	190.868	74.8909	238.586	976.043
301.59	190.883	74.8999	238.603	976.058
301.61	190.896	74.8989	238.62	976.071
301.63	190.909	74.8987	238.637	976.084
301.65	190.922	74.9079	238.652	976.097
301.67	190.935	74.9057	238.669	976.11
301.69	190.95	74.9051	238.687	976.125
301.71	190.964	74.9128	238.705	976.139
301.73	190.977	74.9092	238.721	976.152
301.75	190.989	74.9075	238.736	976.164
301.77	191.001	74.9128	238.752	976.176
301.79	191.015	74.9155	238.769	976.19
301.81	191.03	74.9123	238.787	976.205
301.83	191.043	74.9224	238.804	976.218
301.85	191.055	74.9238	238.819	976.23
301.87	191.069	74.9257	238.836	976.244
301.89	191.083	74.9307	238.854	976.258
301.91	191.097	74.9318	238.871	976.272
301.93	191.11	74.9307	238.887	976.285
301.95	191.122	74.9358	238.902	976.297
301.97	191.135	74.9369	238.919	976.31
301.99	191.149	74.9371	238.936	976.324
302.01	191.163	74.9484	238.954	976.338
302.03	191.176	74.9492	238.97	976.351
302.05	191.189	74.9514	238.986	976.364
302.07	191.202	74.9606	239.002	976.377
302.09	191.216	74.9595	239.02	976.391
302.11	191.23	74.9606	239.038	976.405
302.13	191.243	74.968	239.054	976.418
302.15	191.256	74.967	239.069	976.431
302.17	191.268	74.9639	239.086	976.443
302.19	191.283	74.9727	239.103	976.458
302.21	191.296	74.9675	239.12	976.471
302.23	191.309	74.9683	239.137	976.484
302.25	191.322	74.978	239.152	976.497
302.27	191.335	74.9775	239.169	976.51
302.29	191.35	74.9788	239.187	976.525
302.31	191.364	74.9869	239.205	976.539
302.33	191.377	74.9846	239.221	976.552
302.35	191.389	74.9796	239.236	976.564
302.37	191.401	74.9821	239.252	976.576
302.39	191.415	74.9783	239.269	976.59
302.41	191.43	74.9771	239.287	976.605
302.43	191.443	74.9836	239.304	976.618
302.45	191.455	74.9854	239.319	976.63
302.47	191.469	74.9886	239.336	976.644
302.49	191.483	74.9968	239.354	976.658
302.51	191.497	74.9937	239.371	976.672
302.53	191.51	74.9946	239.387	976.685
302.55	191.522	75.0001	239.402	976.697
302.57	191.535	74.9998	239.418	976.71
302.59	191.549	74.9995	239.436	976.724
302.61	191.563	75.0107	239.454	976.738
302.63	191.576	75.0096	239.47	976.751
302.65	191.589	75.0098	239.486	976.764
302.67	191.602	75.0178	239.502	976.777
302.69	191.616	75.0178	239.52	976.791
302.71	191.63	75.018	239.538	976.805
302.73	191.643	75.0225	239.554	976.818
302.75	191.656	75.0236	239.569	976.831
302.77	191.668	75.0223	239.586	976.843
302.79	191.683	75.0291	239.603	976.858
302.81	191.696	75.0261	239.62	976.871
302.83	191.709	75.0303	239.637	976.884
302.85	191.722	75.0396	239.652	976.897
302.87	191.735	75.0369	239.669	976.91
302.89	191.75	75.0399	239.687	976.925
302.91	191.764	75.0468	239.705	976.939
302.93	191.777	75.0415	239.721	976.952
302.95	191.789	75.0368	239.736	976.964
302.97	191.801	75.0462	239.752	976.976
302.99	191.815	75.0415	239.769	976.99
303.01	191.83	75.0402	239.787	977.005
303.03	191.843	75.0488	239.804	977.018
303.05	191.855	75.0496	239.819	977.03
303.07	191.869	75.0469	239.836	977.044
303.09	191.883	75.0548	239.854	977.058
303.11	191.897	75.0535	239.871	977.072
303.13	191.91	75.0531	239.887	977.085
303.15	191.922	75.0584	239.902	977.097
303.17	191.935	75.0565	239.919	977.11
303.19	191.949	75.0545	239.936	977.124
303.21	191.963	75.0629	239.954	977.138
303.23	191.976	75.0604	239.97	977.151
303.25	191.989	75.062	239.986	977.164
303.27	192.002	75.0695	240.002	977.177
303.29	192.016	75.0706	240.02	977.191
303.31	192.03	75.0719	240.038	977.205
303.33	192.043	75.0784	240.054	977.218
303.35	192.056	75.0764	240.069	977.231
303.37	192.068	75.0756	240.086	977.243
303.39	192.083	75.0809	240.103	977.258
303.41	192.096	75.077	240.12	977.271
303.43	192.109	75.0794	240.137	977.284
303.45	192.122	75.0869	240.152	977.297
303.47	192.135	75.0856	240.169	977.31
303.49	192.15	75.0867	240.187	977.325
303.51	192.164	75.094	240.205	977.339
303.53	192.177	75.09	240.221	977.352
303.55	192.189	75.0872	240.236	977.364
303.57	192.201	75.0954	240.252	977.376
303.59	192.215	75.0897	240.269	977.39
303.61	192.23	75.0883	240.287	977.405
303.63	192.243	75.0988	240.304	977.418
303.65	192.255	75.0958	240.319	977.43
303.67	192.269	75.0947	240.336	977.444
303.69	192.283	75.1013	240.354	977.458
303.71	192.297	75.0979	240.371	977.472
303.73	192.31	75.0941	240.387	977.485
303.75	192.322	75.1015	240.402	977.497
303.77	192.335	75.1007	240.419	977.51
303.79	192.349	75.0985	240.436	977.524
303.81	192.363	75.109	240.454	977.538
303.83	192.376	75.1037	240.47	977.551
303.85	192.389	75.1045	240.486	977.564
303.87	192.402	75.1112	240.502	977.577
303.89	192.416	75.111	240.52	977.591
303.91	192.43	75.1109	240.538	977.605
303.93	192.443	75.1206	240.554	977.618
303.95	192.455	75.1193	240.569	977.63
303.97	192.468	75.1171	240.585	977.643
303.99	192.482	75.1253	240.603	977.657
304.01	192.496	75.1201	240.62	977.671
304.03	192.509	75.122	240.637	977.684
304.05	192.522	75.1303	240.652	977.697
304.07	192.535	75.1281	240.669	977.71
304.09	192.55	75.13	240.687	977.725
304.11	192.564	75.138	240.705	977.739
304.13	192.577	75.1339	240.721	977.752
304.15	192.589	75.1312	240.736	977.764
304.17	192.601	75.1378	240.752	977.776
304.19	192.615	75.1342	240.769	977.79
304.21	192.63	75.1344	240.787	977.805
304.23	192.643	75.1439	240.804	977.818
304.25	192.655	75.1438	240.819	977.83
304.27	192.669	75.1447	240.836	977.844
304.29	192.683	75.1508	240.854	977.858
304.31	192.697	75.1497	240.871	977.872
304.33	192.71	75.1501	240.887	977.885
304.35	192.722	75.1557	240.902	977.897
304.37	192.735	75.1563	240.919	977.91
304.39	192.749	75.1574	240.936	977.924
304.41	192.763	75.1664	240.954	977.938
304.43	192.776	75.1635	240.97	977.951
304.45	192.789	75.1648	240.986	977.964
304.47	192.802	75.1729	241.002	977.977
304.49	192.816	75.1698	241.02	977.991
304.51	192.83	75.1698	241.038	978.005
304.53	192.843	75.1787	241.054	978.018
304.55	192.856	75.1761	241.069	978.031
304.57	192.868	75.1761	241.086	978.043
304.59	192.883	75.1861	241.103	978.058
304.61	192.896	75.1822	241.12	978.071
304.63	192.909	75.1839	241.137	978.084
304.65	192.922	75.1939	241.152	978.097
304.67	192.935	75.191	241.169	978.11
304.69	192.95	75.1931	241.187	978.125
304.71	192.964	75.2037	241.205	978.139
304.73	192.977	75.1994	241.221	978.152
304.75	192.989	75.1972	241.236	978.164
304.77	193.001	75.2044	241.252	978.176
304.79	193.015	75.204	241.269	978.19
304.81	193.03	75.2021	241.287	978.205
304.83	193.043	75.2129	241.304	978.218
304.85	193.055	75.2124	241.319	978.23
304.87	193.069	75.217	241.336	978.244
304.89	193.083	75.2218	241.354	978.258
304.91	193.097	75.2203	241.371	978.272
304.93	193.11	75.2204	241.387	978.285
304.95	193.122	75.2286	241.402	978.297
304.97	193.135	75.2262	241.418	978.31
304.99	193.149	75.2265	241.436	978.324
305.01	193.163	75.238	241.454	978.338
305.03	193.176	75.2347	241.47	978.351
305.05	193.189	75.2339	241.486	978.364
305.07	193.202	75.2449	241.502	978.377
305.09	193.216	75.2425	241.52	978.391
305.11	193.23	75.2419	241.538	978.405
305.13	193.243	75.251	241.554	978.418
305.15	193.256	75.2496	241.569	978.431
305.17	193.268	75.2472	241.586	978.443
305.19	193.283	75.2585	241.603	978.458
305.21	193.296	75.2558	241.62	978.471
305.23	193.309	75.2571	241.637	978.484
305.25	193.322	75.2684	241.652	978.497
305.27	193.335	75.2626	241.669	978.51
305.29	193.35	75.2616	241.687	978.525
305.31	193.364	75.2701	241.705	978.539
305.33	193.377	75.2665	241.721	978.552
305.35	193.389	75.2649	241.736	978.564
305.37	193.401	75.2729	241.752	978.576
305.39	193.415	75.2731	241.769	978.59
305.41	193.43	75.2685	241.787	978.605
305.43	193.443	75.2787	241.804	978.618
305.45	193.455	75.2764	241.819	978.63
305.47	193.469	75.2786	241.836	978.644
305.49	193.483	75.284	241.854	978.658
305.51	193.497	75.2864	241.871	978.672
305.53	193.51	75.2856	241.887	978.685
305.55	193.522	75.2928	241.902	978.697
305.57	193.535	75.2931	241.919	978.71
305.59	193.549	75.293	241.936	978.724
305.61	193.563	75.3025	241.954	978.738
305.63	193.576	75.2999	241.97	978.751
305.65	193.589	75.3014	241.986	978.764
305.67	193.602	75.3094	242.002	978.777
305.69	193.616	75.3077	242.02	978.791
305.71	193.63	75.3091	242.038	978.805
305.73	193.643	75.3138	242.054	978.818
305.75	193.656	75.3152	242.069	978.831
305.77	193.668	75.3138	242.086	978.843
305.79	193.683	75.3249	242.103	978.858
305.81	193.696	75.3207	242.12	978.871
305.83	193.709	75.3238	242.137	978.884
305.85	193.722	75.3343	242.152	978.897
305.87	193.735	75.331	242.169	978.91
305.89	193.75	75.3318	242.187	978.925
305.91	193.764	75.3405	242.205	978.939
305.93	193.777	75.337	242.221	978.952
305.95	193.789	75.3334	242.236	978.964
305.97	193.801	75.3419	242.252	978.976
305.99	193.815	75.3373	242.269	978.99
306.01	193.83	75.339	242.287	979.005
306.03	193.843	75.3502	242.304	979.018
306.05	193.855	75.348	242.319	979.03
306.07	193.869	75.3486	242.336	979.044
306.09	193.883	75.3574	242.354	979.058
306.11	193.897	75.3557	242.371	979.072
306.13	193.909	75.3563	242.387	979.084
306.15	193.922	75.3646	242.402	979.097
306.17	193.935	75.3655	242.419	979.11
306.19	193.949	75.3651	242.436	979.124
306.21	193.963	75.3757	242.454	979.138
306.23	193.976	75.3726	242.47	979.151
306.25	193.989	75.3741	242.486	979.164
306.27	194.002	75.3815	242.502	979.176
306.29	194.016	75.3812	242.52	979.191
306.31	194.03	75.3793	242.538	979.205
306.33	194.043	75.3872	242.554	979.218
306.35	194.056	75.3853	242.569	979.231
306.37	194.068	75.3848	242.586	979.243
306.39	194.083	75.3917	242.603	979.258
306.41	194.096	75.3881	242.62	979.271
306.43	194.109	75.3903	242.637	979.284
306.45	194.122	75.3991	242.652	979.297
306.47	194.135	75.3981	242.669	979.31
306.49	194.15	75.4028	242.687	979.325
306.51	194.164	75.4116	242.705	979.339
306.53	194.177	75.4081	242.721	979.352
306.55	194.189	75.4039	242.736	979.364
306.57	194.201	75.4132	242.752	979.376
306.59	194.215	75.4089	242.769	979.39
306.61	194.23	75.4094	242.787	979.405
306.63	194.243	75.4201	242.804	979.418
306.65	194.255	75.4212	242.819	979.43
306.67	194.269	75.4171	242.836	979.444
306.69	194.283	75.4226	242.854	979.458
306.71	194.297	75.418	242.871	979.472
306.73	194.31	75.4152	242.887	979.485
306.75	194.322	75.4213	242.902	979.497
306.77	194.335	75.4212	242.919	979.51
306.79	194.349	75.4188	242.936	979.524
306.81	194.363	75.4291	242.954	979.538
306.83	194.376	75.4287	242.97	979.551
306.85	194.389	75.4295	242.986	979.564
306.87	194.402	75.437	243.002	979.577
306.89	194.416	75.4371	243.02	979.591
306.91	194.43	75.4362	243.038	979.605
306.93	194.443	75.4425	243.054	979.618
306.95	194.456	75.4412	243.069	979.631
306.97	194.468	75.4397	243.086	979.643
306.99	194.482	75.4497	243.103	979.657
307.01	194.496	75.4445	243.12	979.671
307.03	194.509	75.4467	243.137	979.684
307.05	194.522	75.455	243.152	979.697
307.07	194.535	75.4539	243.169	979.71
307.09	194.55	75.453	243.187	979.725
307.11	194.564	75.4636	243.205	979.739
307.13	194.577	75.4583	243.221	979.752
307.15	194.589	75.4533	243.236	979.764
